gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
416536870	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus passerinii		CR	Canas (Guanacaste) 45 km NE; Bijagua	Alajuela	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O13178				CC_BY_4_0		Stolzenburg, K.			2020-10-07T12:54:11.479Z		
416536867	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus passerinii		CR	Boca Rio Sucio Puerto Viejo 8 km N; ca 84.02 N, 10.32 W	Heredia	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O13690				CC_BY_4_0		Corado, Rene			2020-10-07T12:54:11.479Z		
416536866	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus passerinii		CR	Boca Rio Sucio Puerto Viejo 8 km N; ca 84.02 N, 10.32 W	Heredia	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O13691				CC_BY_4_0		Corado, Rene			2020-10-07T12:54:11.479Z		
416536865	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus passerinii		CR	near Platanillo Turrialba 18 km ESE	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O13692				CC_BY_4_0		Babin, Josephine			2020-10-07T12:54:11.479Z		
416536864	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus sanguinolentus		SPECIES	Ramphocelus sanguinolentus (Lesson, 1831)	Ramphocelus sanguinolentus		CR	Bajo Pacuare Turrialba 21 km ESE	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488420	2488420	PRESERVED_SPECIMEN	MNCR	CNZ	O13811				CC_BY_4_0		Marin, Manuel			2020-10-07T12:54:11.480Z		
416536863	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus passerinii		CR	Turrialba 17 km WSW; Bajo Pacuare; Rio Pacuare; 9.52N,83.31W	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O13907				CC_BY_4_0		Marin, Manuel			2020-10-07T12:54:11.479Z		
416536862	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus passerinii		CR	Cariari	Limon	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O13982				CC_BY_4_0		Gonzales B., C.			2020-10-07T12:54:11.479Z		
416536860	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus sanguinolentus		SPECIES	Ramphocelus sanguinolentus (Lesson, 1831)	Ramphocelus   sanguinolentus		CR	Buena Vista	Alajuela	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488420	2488420	PRESERVED_SPECIMEN	MNCR	CNZ	O2042				CC_BY_4_0		Francisco Castro			2020-10-07T12:54:11.481Z		
416536859	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus sanguinolentus		SPECIES	Ramphocelus sanguinolentus (Lesson, 1831)	Ramphocelus  sanguinolentus		CR	Cervantes	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488420	2488420	PRESERVED_SPECIMEN	MNCR	CNZ	O2043				CC_BY_4_0		Juan J. Cooper			2020-10-07T12:54:11.482Z		
416536858	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus sanguinolentus		SPECIES	Ramphocelus sanguinolentus (Lesson, 1831)	Ramphocelus   sanguinolentus		CR	Navarro	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488420	2488420	PRESERVED_SPECIMEN	MNCR	CNZ	O2044				CC_BY_4_0		Juan J. Cooper			2020-10-07T12:54:11.480Z		
416536857	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus sanguinolentus		SPECIES	Ramphocelus sanguinolentus (Lesson, 1831)	Ramphocelus  sanguinolentus		CR	Cervantes	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488420	2488420	PRESERVED_SPECIMEN	MNCR	CNZ	O2045				CC_BY_4_0		Juan J. Cooper			2020-10-07T12:54:11.481Z		
416536856	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2049				CC_BY_4_0					2020-10-07T12:54:11.481Z		
416536855	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus costaricensis		SPECIES	Ramphocelus costaricensis Cherrie, 1891	Ramphocelus  costaricensis		CR	Pozo Azul,Pirris	Puntarenas	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488437	2488437	PRESERVED_SPECIMEN	MNCR	CNZ	O2050				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.481Z		
416536854	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	La ConcepciÃ³n	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2051				CC_BY_4_0		George  K. Cherrie			2020-10-07T12:54:11.481Z		
416536853	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2052				CC_BY_4_0		Comission			2020-10-07T12:54:11.481Z		
416536852	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Naranjo	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2053				CC_BY_4_0		Juan J. Cooper			2020-10-07T12:54:11.481Z		
416536851	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2054				CC_BY_4_0		A. H. Verrill			2020-10-07T12:54:11.481Z		
416536850	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2055				CC_BY_4_0		George  K. Cherrie			2020-10-07T12:54:11.481Z		
416536849	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	ReventazÃ³n, El Cairo, La Junta	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2056				CC_BY_4_0		Manuel Carranza			2020-10-07T12:54:11.482Z		
416536848	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	ReventazÃ³n, El Cairo, La Junta	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2057				CC_BY_4_0		Manuel Carranza			2020-10-07T12:54:11.482Z		
416536847	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Juan ViÃ±as	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2058				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.482Z		
416536846	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Pacuarito	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2059				CC_BY_4_0		George  K. Cherrie			2020-10-07T12:54:11.482Z		
416536845	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Juan ViÃ±as	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2060				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.482Z		
416536844	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Naranjo	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2061				CC_BY_4_0		Anastacio Alfaro			2020-10-07T12:54:11.481Z		
416536843	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	ReventazÃ³n, El Cairo, La Junta	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2062				CC_BY_4_0		Manuel Carranza			2020-10-07T12:54:11.481Z		
416536842	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	ReventazÃ³n, El Cairo, La Junta	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2063				CC_BY_4_0		Manuel Carranza			2020-10-07T12:54:11.482Z		
416536841	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Naranjo	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2064				CC_BY_4_0		Anastacio Alfaro			2020-10-07T12:54:11.482Z		
416536840	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Juan ViÃ±as	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2065				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.482Z		
416536839	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Juan ViÃ±as	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2066				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.483Z		
416536838	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus costaricensis		SPECIES	Ramphocelus costaricensis Cherrie, 1891	Ramphocelus  costaricensis		CR	Pozo Azul,Pirris	Puntarenas	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488437	2488437	PRESERVED_SPECIMEN	MNCR	CNZ	O2067				CC_BY_4_0					2020-10-07T12:54:11.483Z		
416536837	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2068				CC_BY_4_0		J. Alfaro			2020-10-07T12:54:11.483Z		
416536836	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus costaricensis		SPECIES	Ramphocelus costaricensis Cherrie, 1891	Ramphocelus  costaricensis		CR	Pozo Azul,Pirris	Puntarenas	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488437	2488437	PRESERVED_SPECIMEN	MNCR	CNZ	O2069				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.483Z		
416536835	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Bratsi	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2070				CC_BY_4_0		Dr. King			2020-10-07T12:54:11.483Z		
416536834	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2071				CC_BY_4_0		Thomas Alfaro			2020-10-07T12:54:11.483Z		
416536833	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2072				CC_BY_4_0		A. H. Verrill			2020-10-07T12:54:11.483Z		
416536832	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2073				CC_BY_4_0		A. H. Verrill			2020-10-07T12:54:11.483Z		
416536831	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2074				CC_BY_4_0		A. H. Verrill			2020-10-07T12:54:11.483Z		
416536830	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2075				CC_BY_4_0		Z. Alfaro			2020-10-07T12:54:11.484Z		
416536829	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2077				CC_BY_4_0		A. H. Verrill			2020-10-07T12:54:11.483Z		
416536828	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Cervantes	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2078				CC_BY_4_0		Juan J. Cooper			2020-10-07T12:54:11.484Z		
416536827	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2079				CC_BY_4_0		Anastacio Alfaro			2020-10-07T12:54:11.484Z		
416536826	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	ReventazÃ³n, El Cairo, La Junta	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2080				CC_BY_4_0		Manuel Carranza			2020-10-07T12:54:11.484Z		
416536825	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2081				CC_BY_4_0		Anastacio Alfaro			2020-10-07T12:54:11.485Z		
416536824	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Carrillo	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2083				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.484Z		
416536823	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Buena Vista	Alajuela	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2084				CC_BY_4_0		Francisco Castro			2020-10-07T12:54:11.485Z		
416536822	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus costaricensis		SPECIES	Ramphocelus costaricensis Cherrie, 1891	Ramphocelus  costaricensis		CR	Pozo Azul,Pirris	Puntarenas	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488437	2488437	PRESERVED_SPECIMEN	MNCR	CNZ	O2085				CC_BY_4_0		JosÃ© C. ZeledÃ³n			2020-10-07T12:54:11.484Z		
416536821	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Tucurrique	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2086				CC_BY_4_0					2020-10-07T12:54:11.484Z		
416536820	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus costaricensis		SPECIES	Ramphocelus costaricensis Cherrie, 1891	Ramphocelus  costaricensis		CR	Pozo Azul,Pirris	Puntarenas	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488437	2488437	PRESERVED_SPECIMEN	MNCR	CNZ	O2087				CC_BY_4_0		JosÃ© C. ZeledÃ³n			2020-10-07T12:54:11.484Z		
416536819	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Naranjo	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2088				CC_BY_4_0		Anastacio Alfaro			2020-10-07T12:54:11.483Z		
416536818	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Pacuarito	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2089				CC_BY_4_0		George  K. Cherrie			2020-10-07T12:54:11.484Z		
416536817	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	JimÃ©nez	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2090				CC_BY_4_0		Anastacio Alfaro			2020-10-07T12:54:11.485Z		
416536816	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Carrillo	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2091				CC_BY_4_0		Cecil  F. Underwood			2020-10-07T12:54:11.486Z		
416536815	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Boca del RÃ­o Matina	LimÃ³n	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2092				CC_BY_4_0		George  K. Cherrie			2020-10-07T12:54:11.486Z		
416536814	e0685eeb-5929-4d41-a2da-20712ee7a82c		Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus passerinii		SPECIES	Ramphocelus passerinii Bonaparte, 1831	Ramphocelus  passerinii		CR	Navarro	Cartago	PRESENT		036cdc50-e7f5-11d9-9a0e-b8a03c50a862													2488433	2488433	PRESERVED_SPECIMEN	MNCR	CNZ	O2093				CC_BY_4_0		Juan J. Cooper			2020-10-07T12:54:11.486Z		
