"species","sound.files","selec","duration","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","peakf","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope"
"diastema","Dd_AguaBuena_05.2.wav",5,0.1292521428,3.72930239234005,0.237547457800229,3.70542635658915,3.68217054263566,3.82170542635659,0.13953488372093,7.83644373341537,74.8955879486804,0.701109833105968,0.124144873269451,3.70542635658915,3.72930239234005,3.66209982234066,3.71232421875,3.66064453125,3.78984375,0.12919921875,0.333333333333333,3.78984375,3.7037109375,-0.666393690921463
"diastema","Dd_AguaBuena_05.2.wav",6,0.126803154799999,3.73167599563614,0.293223303131551,3.74473684210526,3.6578947368421,3.87894736842105,0.221052631578948,4.94166778263243,38.4130240230778,0.784218240831146,0.192771897654299,3.68947368421053,3.73167599563614,3.56459227467811,3.7381640625,3.66064453125,3.83291015625,0.172265625,0.375,3.83291015625,3.74677734375,-0.679263955505311
"diastema","Dd_AguaBuena_05.2.wav",7,0.131610427499997,3.71557315712184,0.291944046916025,3.73604060913706,3.64467005076142,3.86548223350254,0.220812182741117,4.28501491591937,28.0630776328039,0.783577586829105,0.188329269812216,3.69035532994924,3.71557315712184,3.64965864654211,3.65203125,3.31611328125,3.78984375,0.47373046875,0.25,3.78984375,3.31611328125,-3.59949038802425
"diastema","Dd_AguaBuena_05.wav",1,0.1121089553,3.68895440523364,0.349350032467915,3.57142857142857,3.52678571428571,3.82142857142857,0.294642857142857,5.95507201346254,47.0586046078272,0.768455901589767,0.217245117851204,3.54464285714286,3.68895440523364,3.44308252427185,3.6068115234375,3.5314453125,3.83291015625,0.30146484375,0.333333333333333,3.83291015625,3.5314453125,-2.68903445708944
"diastema","Dd_AguaBuena_05.wav",2,0.1269842536,3.70501645011219,0.369492368928429,3.56315789473684,3.51578947368421,3.85526315789474,0.339473684210526,6.48296138564112,52.1336036789728,0.77663843967064,0.229295187342894,3.51578947368421,3.70501645011219,3.4965,3.57451171875,3.48837890625,3.78984375,0.30146484375,0.285714285714286,3.78984375,3.5314453125,-2.034885666328
"diastema","Dd_AguaBuena_05.wav",3,0.113469500799999,3.69038754699995,0.378747434034706,3.53529411764706,3.50882352941176,3.80882352941176,0.3,8.05729321261204,77.6354910922983,0.742048667812958,0.221909154210058,3.51764705882353,3.69038754699995,3.50154448556539,3.5637451171875,3.48837890625,3.78984375,0.30146484375,0.333333333333333,3.78984375,3.48837890625,-2.65679183943323
"diastema","Dd_AguaBuena_05.wav",4,0.1180046528,3.68506830811063,0.376183779601423,3.52974504249292,3.51274787535411,3.81019830028329,0.297450424929178,8.7858829494437,89.401498273109,0.73289467049064,0.222113486008911,3.52124645892351,3.68506830811063,3.50256184054224,3.548671875,3.48837890625,3.78984375,0.30146484375,0.25,3.78984375,3.48837890625,-2.5546860788696
"diastema","Dd_AguaBuena_05.wav",5,0.120907149999999,3.657102969864,0.355262288712065,3.51657458563536,3.5,3.77348066298343,0.273480662983426,10.1152391057405,114.261418973661,0.691706242318039,0.191662775159919,3.50828729281768,3.657102969864,3.44324712757137,3.548671875,3.48837890625,3.78984375,0.30146484375,0.25,3.78984375,3.48837890625,-2.49335828154086
"diastema","Dd_AguaBuena_05.wav",6,0.0908844443000021,3.65773723476267,0.336468060382013,3.53308823529412,3.51102941176471,3.77573529411765,0.264705882352941,8.35440243786529,80.2245081629132,0.711813250070229,0.195662123904897,3.51102941176471,3.65773723476267,3.48794910179641,3.56015625,3.48837890625,3.7037109375,0.21533203125,0.5,3.7037109375,3.48837890625,-2.36929468963035
"diastema","Dd_AguaBuena_05.wav",7,0.0931520202000087,3.63027666654546,0.312424211290247,3.51612903225806,3.49462365591398,3.75268817204301,0.258064516129032,8.7101195152277,86.4284148103631,0.695617083738154,0.185400770346063,3.50537634408602,3.63027666654546,3.49233120302611,3.5422119140625,3.48837890625,3.7037109375,0.21533203125,0.333333333333333,3.7037109375,3.48837890625,-2.31161955250843
"diastema","Dd_AguaBuena_06.wav",3,0.1182767927,3.42184315574348,0.422918781595031,3.22033898305085,3.19491525423729,3.50847457627119,0.313559322033898,7.41955918402123,63.008845652953,0.717462041353543,0.199758333186888,3.20338983050847,3.42184315574348,3.18744248466258,3.2213671875,3.14384765625,3.4453125,0.30146484375,0.25,3.4453125,3.14384765625,-2.54880807019043
"diastema","Dd_AguaBuena_06.wav",4,0.120997884600001,3.42174510936945,0.435077811991269,3.2182320441989,3.19337016574586,3.5,0.306629834254144,6.88186627589679,52.5833966844932,0.712735579268395,0.195423949955168,3.20165745856354,3.42174510936945,3.18187781109445,3.2213671875,3.14384765625,3.4453125,0.30146484375,0.25,3.4453125,3.14384765625,-2.49148854747826
"diastema","Dd_AguaBuena_06.wav",5,0.121542102899999,3.43258131022897,0.468472145642462,3.2032967032967,3.18681318681319,3.5,0.313186813186813,7.18254109665984,57.1553673021788,0.711291447993823,0.193843227460258,3.19505494505495,3.43258131022897,3.18408582089552,3.2213671875,3.14384765625,3.4453125,0.30146484375,0.25,3.4453125,3.14384765625,-2.4803326300684
"diastema","Dd_AguaBuena_06.wav",6,0.1199094478,3.46262451257518,0.489197460260224,3.2116991643454,3.1866295264624,3.52089136490251,0.334261838440112,7.19306542476242,58.023372716818,0.723141744063358,0.201274497233582,3.1866295264624,3.46262451257518,3.16906202723147,3.2213671875,3.14384765625,3.4453125,0.30146484375,0.25,3.4453125,3.14384765625,-2.51410417845324
"diastema","Dd_AguaBuena_06.wav",7,0.1192745264,3.43318229141745,0.467829347999082,3.21008403361345,3.18487394957983,3.48739495798319,0.302521008403362,7.65392872953425,66.3447220643537,0.708458037141239,0.195970941571452,3.18487394957983,3.43318229141745,3.17157901905778,3.2213671875,3.14384765625,3.4453125,0.30146484375,0.25,3.4453125,3.14384765625,-2.52748724181897
"diastema","Dd_AguaBuena_06.wav",8,0.127437802000003,3.45121989688039,0.427764457170238,3.26439790575916,3.23298429319372,3.50785340314136,0.274869109947644,6.10966754769968,41.9941760404056,0.717659344155341,0.183855764804702,3.22513089005236,3.45121989688039,3.21170197887106,3.2558203125,3.1869140625,3.40224609375,0.21533203125,0.25,3.40224609375,3.1869140625,-1.68970295995842
"diastema","Dd_AguaBuena_06.wav",9,0.133424204100002,3.45302612496284,0.448182448628225,3.245,3.2225,3.5,0.2775,7.30639167915217,61.1368482479334,0.710397684937582,0.199501135702166,3.23,3.45302612496284,3.2175029799558,3.24720703125,3.1869140625,3.40224609375,0.21533203125,0.25,3.40224609375,3.1869140625,-1.61389031849579
"diastema","Dd_AguaBuena_06.wav",10,0.125895849899997,3.45296654198318,0.446153277845001,3.24137931034483,3.21750663129973,3.51193633952255,0.294429708222811,7.71810216597622,69.109380743381,0.710105161827518,0.195063221148005,3.22546419098143,3.45296654198318,3.20900576368876,3.22998046875,3.1869140625,3.3591796875,0.172265625,0.25,3.3591796875,3.1869140625,-1.36831853581223
"diastema","Dd_AguaBuena_07.wav",1,0.1283450327,3.48143194408131,0.623395672051306,3.234375,3.0859375,3.609375,0.5234375,4.96574854144497,36.0784563094298,0.845528705207299,0.371911310214344,3.09375,3.48143194408131,3.07982981561377,3.35056640625,3.0146484375,4.5650390625,1.550390625,0.256944444444444,4.5650390625,3.05771484375,-11.7443128654094
"diastema","Dd_AguaBuena_07.wav",2,0.129342768,3.37906570082936,0.554634165991726,3.15979381443299,3.05154639175258,3.43041237113402,0.378865979381443,5.50732949283724,37.0465093844656,0.79637456103075,0.315956813578673,3.04381443298969,3.37906570082936,3.03071528751753,3.36779296875,3.0146484375,4.651171875,1.6365234375,0.256578947368421,4.651171875,3.05771484375,-12.3196453569789
"diastema","Dd_AguaBuena_07.wav",3,0.1151023651,3.38446353054748,0.562275601334401,3.14782608695652,3.05217391304348,3.49565217391304,0.443478260869565,6.93305843545301,57.68549517458,0.793630780632781,0.340195123062633,3.05217391304348,3.38446353054748,0.0347792231073465,2.79931640625,2.0671875,3.05771484375,0.99052734375,0.333333333333333,2.0671875,3.05771484375,8.60562111725016
"diastema","Dd_AguaBuena_07.wav",4,0.151565052900001,3.39849767611692,0.580265811448442,3.18281938325991,3.03744493392071,3.46696035242291,0.429515418502202,5.16611838895812,37.2663854521828,0.834736916163941,0.358206450118906,3.02422907488987,3.39849767611692,3.01042132182943,2.849560546875,1.9810546875,3.05771484375,1.07666015625,0.208,1.9810546875,3.0146484375,6.81947276251039
"diastema","Dd_AguaBuena_07.wav",6,0.1433110613,3.40321407865122,0.59828444462506,3.10489510489511,3.02797202797203,3.52447552447552,0.496503496503497,5.3488536197251,34.7271687898009,0.808170463846043,0.323195769744195,3.02097902097902,3.40321407865122,0.0348892405063291,3.079248046875,2.97158203125,3.3591796875,0.38759765625,0.266666666666666,3.3591796875,3.0146484375,-2.40407995638784
"diastema","Dd_AguaBuena_08.wav",4,0.114648677,3.48090257895057,0.460433541193851,3.30320699708455,3.19825072886297,3.61807580174927,0.419825072886297,9.38141346770816,101.558326498544,0.754072568113368,0.256980251370562,3.19825072886297,3.48090257895057,0.0348892405063291,3.2838134765625,3.1869140625,3.57451171875,0.38759765625,0.333333333333333,3.57451171875,3.1869140625,-3.3807425117518
"diastema","Dd_AguaBuena_08.wav",6,0.106848213299999,3.48801305723825,0.44390142778475,3.3125,3.265625,3.5375,0.271875,9.18815272343899,97.6443015478136,0.730331382071244,0.256420151879016,3.265625,3.48801305723825,0.0187181663837012,3.2838134765625,3.22998046875,3.40224609375,0.172265625,0.333333333333333,3.40224609375,3.22998046875,-1.61224619186029
"diastema","Dd_AguaBuena_08.wav",7,0.132607884399999,3.51970829539877,0.480291076358547,3.41309823677582,3.17884130982368,3.63224181360202,0.453400503778337,9.11165526157977,102.619988039511,0.801202488000249,0.298385882504805,3.17884130982368,3.51970829539877,0.0226231190150479,3.24720703125,3.14384765625,3.57451171875,0.4306640625,0.3,3.57451171875,3.14384765625,-3.24765050320043
"diastema","Dd_AguaBuena_08.wav",13,0.169070517400002,3.46994572930521,0.514887725938822,3.20118343195266,3.16568047337278,3.58579881656805,0.420118343195266,11.6983232846791,152.441765505009,0.733324200760531,0.24559732538313,3.17159763313609,3.46994572930521,3.12296137339056,3.2115234375,3.14384765625,3.57451171875,0.4306640625,0.166666666666667,3.57451171875,3.14384765625,-2.54724519166815
"diastema","Dd_AguaBuena_08.wav",15,0.104127121200001,3.42172354145033,0.425815589412057,3.26923076923077,3.20192307692308,3.5,0.298076923076923,8.56493857111225,86.2120822402237,0.73598011937435,0.246076474104258,3.20192307692308,3.42172354145033,3.18841463414634,3.2407470703125,3.1869140625,3.40224609375,0.21533203125,0.333333333333333,3.40224609375,3.1869140625,-2.06797257783016
"diastema","Dd_AguaBuena_08.wav",18,0.124898123600005,3.45785806773889,0.436307712306354,3.24331550802139,3.2192513368984,3.57219251336898,0.352941176470588,9.8789820464453,109.984794014346,0.724481760850834,0.234368161005001,3.22727272727273,3.45785806773889,3.17289579587293,3.2902734375,3.1869140625,3.66064453125,0.47373046875,0.272727272727273,3.66064453125,3.22998046875,-3.44812275866716
"diastema","Dd_AguaBuena_08.wav",19,0.135147570299999,3.46455559864879,0.433341329910511,3.25185185185185,3.22222222222222,3.60740740740741,0.385185185185185,10.1679468316705,118.565309869805,0.734902475134759,0.241457794138624,3.22222222222222,3.46455559864879,3.17431208053691,3.3075,3.1869140625,3.617578125,0.4306640625,0.3,3.617578125,3.273046875,-2.54929666316023
"diastema","Dd_AguaBuena_08.wav",20,0.118367502799998,3.46407042146968,0.417347729033849,3.24576271186441,3.23728813559322,3.61864406779661,0.38135593220339,10.5399181757393,122.889076037778,0.705296049785448,0.228274128082341,3.23728813559322,3.46407042146968,3.17899147200593,3.3075,3.22998046875,3.617578125,0.38759765625,0.25,3.617578125,3.22998046875,-3.27452761172897
"diastema","Dd_Arenal_02.WAV",1,0.095782390100001,3.74841925097199,0.287331382942913,3.75609756097561,3.58885017421603,3.90243902439024,0.313588850174216,2.60080580725599,9.69539807376623,0.781911029540559,0.182398148729954,3.56794425087108,3.74841925097199,3.54971590909091,3.78984375,3.57451171875,4.00517578125,0.430664062499999,0.5,4.00517578125,3.57451171875,-4.49627600700261
"diastema","Dd_Arenal_02.WAV",2,0.0929705964000007,3.72736938349594,0.257300168204463,3.70503597122302,3.59712230215827,3.85611510791367,0.258992805755395,6.28884270193383,51.3606109663768,0.71122568183828,0.131609934431983,3.59712230215827,3.72736938349594,3.57451854326762,3.60322265625,3.57451171875,3.66064453125,0.0861328124999998,0.5,3.57451171875,3.66064453125,0.926452188489985
"diastema","Dd_Arenal_02.WAV",5,0.0921542691999946,3.69392886750336,0.276779196700363,3.6304347826087,3.58695652173913,3.82608695652174,0.239130434782609,6.61463349201675,54.2837605636332,0.698336179123738,0.146136866647329,3.59782608695652,3.69392886750336,3.58095472440945,3.66064453125,3.57451171875,3.83291015625,0.2583984375,0.5,3.83291015625,3.57451171875,-2.80397685037488
"diastema","Dd_Arenal_02.WAV",6,0.0909751300000039,3.71234343456806,0.293488510792213,3.6875,3.59926470588235,3.83088235294118,0.231617647058823,5.58526259799827,42.5814225255096,0.733328483852873,0.161446729677574,3.59926470588235,3.71234343456806,0.242066350947159,3.0720703125,2.0671875,3.57451171875,1.50732421875,0.5,2.0671875,3.57451171875,16.5685305286174
"diastema","Dd_Arenal_03.WAV",1,0.0949660775999988,3.72977563022002,0.300358775339183,3.74295774647887,3.5,3.91197183098592,0.411971830985915,2.79056724793664,12.937088844455,0.784712957727701,0.157044884880781,3.43661971830986,3.72977563022002,3.41501580871455,2.928515625,1.93798828125,3.4453125,1.50732421875,0.5,3.4453125,1.93798828125,-15.8722383491389
"diastema","Dd_Arenal_03.WAV",4,0.105487629699994,3.64182680650586,0.312786839124187,3.55696202531646,3.45253164556962,3.84177215189873,0.389240506329114,4.86834149020579,30.776682195592,0.752308173302706,0.173972197995395,3.43354430379747,3.64182680650586,3.41566771429419,3.2622802734375,2.75625,3.48837890625,0.73212890625,0.333333333333333,2.75625,3.48837890625,6.94042427848812
"diastema","Dd_Arenal_04.WAV",1,0.0953288615000005,3.60244359920956,0.332661816147775,3.53684210526316,3.37894736842105,3.85263157894737,0.473684210526316,5.27246851728096,38.4085532556717,0.768672716283058,0.186174197202822,3.37894736842105,3.60244359920956,3.3600061010597,3.3591796875,3.3591796875,3.3591796875,0,0,3.3591796875,3.3591796875,0
"diastema","Dd_Arenal_04.WAV",2,0.0919728500999994,3.81314455085284,0.332074512319212,3.84363636363636,3.66909090909091,3.96363636363636,0.294545454545454,3.03918266444819,12.651953140105,0.770252626656696,0.202788856627693,3.66909090909091,3.81314455085284,3.64238165680473,3.725244140625,3.617578125,3.83291015625,0.21533203125,1,3.617578125,3.83291015625,2.34125647966629
"diastema","Dd_Arenal_04.WAV",3,0.0931519893000043,3.83176196963665,0.299542066697241,3.86021505376344,3.65591397849462,4,0.344086021505376,2.62905797400759,9.69567831123334,0.782171722843223,0.183667825593665,3.94623655913978,3.83176196963665,3.5997875477346,3.617578125,3.617578125,3.617578125,0,0,3.617578125,3.617578125,0
"diastema","Dd_Arenal_04.WAV",4,0.0900680869999988,3.79370953596111,0.329125896244203,3.80669144981413,3.63940520446097,3.97397769516729,0.33457249070632,2.91979810729018,12.5370815464501,0.779670372256865,0.209818096430553,3.63940520446097,3.79370953596111,3.61202851780646,3.617578125,3.617578125,3.617578125,0,0,3.617578125,3.617578125,0
